label,text,description_length,word_count,preprocessed_text,Label_encoded
Acne,I've been noticing a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.,162,29,noticing nasty rash skin lately covered blackhead pimple packed pu skin scurrying,0
Acne,I just developed a really nasty rash on my skin. There are tons of blackheads and pimples that are filled with pus. My skin has also been really scurrying.,155,29,developed nasty rash skin ton blackhead pimple filled pu skin scurrying,0
Acne,I've been dealing with a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.,166,30,dealing nasty rash skin lately covered blackhead pimple packed pu skin scurrying,0
Acne,I woke up this morning to find a really nasty rash on my skin. There are a ton of blackheads and pimples that are filled with pus. My skin has also been really scurrying.,170,34,woke morning find nasty rash skin ton blackhead pimple filled pu skin scurrying,0
Acne,I've been struggling with a really nasty rash on my skin lately. It's covered in blackheads and pimples that are packed with pus. My skin has also been really scurrying.,169,30,struggling nasty rash skin lately covered blackhead pimple packed pu skin scurrying,0
Acne,I've recently developed a terrible rash on my skin. It's riddled with blackheads and pus-filled pimples. My skin has also been scurrying everywhere.,148,23,developed terrible rash skin riddled blackhead pu filled pimple skin scurrying everywhere,0
Acne,I recently had a horrible rash on my skin. There are several blackheads and pus-filled pimples. My skin has also been moving around a lot.,138,25,horrible rash skin several blackhead pu filled pimple skin moving around,0
Acne,"This morning when I woke up, I discovered that I have an extremely bad rash all over my body. There are several pus-filled pimples and blackheads all around. My skin has also been moving around a lot.",200,37,morning woke discovered extremely bad rash body several pu filled pimple blackhead around skin moving around,0
Acne,I awoke this morning to see that I had a horrible rash all over my skin. There are several blackheads and pimples loaded with pus. My skin has also been scurrying about.,169,32,awoke morning see horrible rash skin several blackhead pimple loaded pu skin scurrying,0
Acne,I've just developed a skin rash with several pus-filled pimples and blackheads. My skin has also been quite sensitive.,118,19,developed skin rash several pu filled pimple blackhead skin sensitive,0
Acne,"I woke up this morning to find that I have a terrible rash all over my body. Blackheads and pus-filled pimples are all over the place. Additionally, my skin has been changing a lot.",181,34,woke morning find terrible rash body blackhead pu filled pimple place skin changing,0
Acne,"When I awoke this morning, I realised that I had a severe rash all over my body. There are many pus-filled pimples and blackheads all over the place. My skin has also been scurring a lot.",187,36,awoke morning realised severe rash body many pu filled pimple blackhead place skin scurring,0
Acne,I've recently developed a terrible rash on my skin. It's riddled with blackheads and pus-filled pimples. My skin has also been scurrying about.,143,23,developed terrible rash skin riddled blackhead pu filled pimple skin scurrying,0
Acne,I awoke this morning to see a horrible rash on my skin. There are several blackheads and pimples loaded with pus. My skin has also been scurrying about.,152,28,awoke morning see horrible rash skin several blackhead pimple loaded pu skin scurrying,0
Acne,"This morning when I woke up, I discovered an extremely bad rash on my skin. There are several pus-filled pimples and blackheads all around. My skin has also been moving around a lot.",182,33,morning woke discovered extremely bad rash skin several pu filled pimple blackhead around skin moving around,0
Acne,I've recently been battling a pretty itchy rash on my skin. There are pus-filled pimples and blackheads all over it. My skin has also been scurring a lot.,154,28,battling pretty itchy rash skin pu filled pimple blackhead skin scurring,0
Acne,"This morning, I realized that I had a major rash all over my body. There are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot.",173,33,morning major rash body lot pimple filled pu blackhead everywhere skin scurrying,0
Acne,"I woke up today to find that I had a major rash all over my body. There are lots of pimples filled with pus and blackheads everywhere, and my skin has been scurrying a lot.",172,35,woke today find major rash body lot pimple filled pu blackhead everywhere skin scurrying,0
Acne,"I woke up this morning to find that I had a major rash all over my body. It's covered in pus-filled pimples and blackheads, and my skin has been scurrying a lot",160,32,woke morning find major rash body covered pu filled pimple blackhead skin scurrying,0
Acne,"This morning, I saw a large rash all over my body. There are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot.",159,32,morning saw large rash body pu filled pimple blackhead face skin scurrying,0
Acne,"I discovered that I had a significant rash all over my body this morning. Blackheads and pus-filled pimples are proliferating, and my skin has been scurrying a lot.",164,28,discovered significant rash body morning blackhead pu filled pimple skin scurrying,0
Acne,"Yesterday, I noticed an enormous rash all over my skin. There are a lot of pus-filled pimples and blackheads all over my face, and my skin has been scurrying a lot.",164,31,yesterday noticed rash skin pu filled pimple blackhead face skin scurrying,0
Acne,"I discovered a huge rash on my skin yesterday. My face is covered of blackheads and pus-filled pimples, and my skin has been crawling a lot.",140,26,discovered huge rash skin yesterday face covered blackhead pu filled pimple skin crawling,0
Acne,"My skin has a horrible rash that is absolutely nonheritable. Blackheads and pus-filled pimples abound on it. In addition, my skin has been quite sensitive.",155,25,skin horrible rash absolutely nonheritable blackhead pu filled pimple abound addition skin sensitive,0
Acne,"My skin has merely developed an uninherited rash. It has a lot of pus-filled pimples and blackheads. Furthermore, my skin has been quite sensitive.",147,24,skin merely developed uninherited rash pu filled pimple blackhead furthermore skin sensitive,0
Acne,"When I awoke this morning, I saw a severe rash across my skin. There are many pus-filled pimples and blackheads all over the place. My skin has also been shifting a lot.",169,32,awoke morning saw severe rash across skin many pu filled pimple blackhead place skin shifting,0
Acne,"When I woke up this morning, I saw a terrible rash on my skin. Blackheads and pus-filled pimples are all over the place. Additionally, my skin has been shifting a lot.",167,31,woke morning saw terrible rash skin blackhead pu filled pimple place skin shifting,0
Acne,"I've recently struggled with a really irritating skin rash. There are blackheads and pus-filled pimples all over it. Additionally, my skin has been scurring a lot.",163,26,struggled irritating skin rash blackhead pu filled pimple skin scurring,0
Acne,I've recently been dealing with an itching rash on my skin. It's covered in pus-filled pimples and blackheads. My skin has also been quite sensitive.,149,25,dealing itching rash skin covered pu filled pimple blackhead skin sensitive,0
Bronchial Asthma,"I have been feeling extremely tired and weak, and I've also been coughing a lot with difficulty breathing. My fever is very high, and I'm producing a lot of mucus when I cough.",176,33,extremely tired weak coughing difficulty breathing fever high producing mucus cough,2
Bronchial Asthma,"I've got a cough that won't go away, and I'm exhausted. I've been coughing up thick mucous and my fever is also pretty high.",124,24,got cough go away exhausted coughing thick mucous fever pretty high,2
Bronchial Asthma,"I have a persistent cough and have been feeling quite fatigued. My fever is through the roof, and I'm having trouble breathing. When I cough, I also cough up a lot of mucous.",174,33,persistent cough fatigued fever roof trouble breathing cough cough mucous,2
Bronchial Asthma,"I've been having issues with exhaustion, a dry cough, and breathing. I have a very high fever and have been coughing up a lot of thick, mucoid phlegm.",150,28,issue exhaustion dry cough breathing high fever coughing thick mucoid phlegm,2
Bronchial Asthma,"I feel really fatigued and weak, and I have a bad cough. My fever is really high, and my breathing has become shallow. When I cough, a lot of saliva comes out as well.",167,34,fatigued weak bad cough fever high breathing become shallow cough saliva come well,2
Bronchial Asthma,"I've had a lot of sleepiness, a cough that refuses to go away, and breathing difficulty. I've been coughing up a lot of thick, mucoid saliva and have a high fever.",163,31,sleepiness cough refuse go away breathing difficulty coughing thick mucoid saliva high fever,2
Bronchial Asthma,"doctor, i have been having high fever since past few days , saliva also became thick , dry cough , weakness also seen",117,23,doctor high fever past day saliva became thick dry cough weakness seen,2
Bronchial Asthma,"I have a cough that has continued for days, and I feel really weak and tired. My fever is high, and my breath has become strained. When I cough, I also generate a lot of mucus.",176,36,cough day weak tired fever high breath become strained cough mucus,2
Bronchial Asthma,"Mom, Dad, I've been feeling really tired and weak lately, and I've had this cough that just won't go away. It's been hard for me to catch my breath, and my fever has been really high. When I cough, I've been producing a lot of mucus.",233,46,mom dad tired weak lately cough go away hard catch breath fever high cough producing mucus,2
Bronchial Asthma,"Hey Mom, Hey Dad, I've been feeling really exhausted lately and have had this persistent cough. My breathing has become shallow, and my fever is very high. I've also been coughing up a lot of thick, mucoid sputum",212,38,hey mom hey dad exhausted lately persistent cough breathing become shallow fever high coughing thick mucoid sputum,2
Bronchial Asthma,"Recently, I've felt quite weak and exhausted, and I've also had a cough that simply won't go away. My fever has been really high, and it has been challenging for me to catch my breath. I've been making a lot of mucous when I cough.",231,45,felt weak exhausted cough simply go away fever high challenging catch breath making mucous cough,2
Bronchial Asthma,"I've felt terribly weak and drained, and I've also had a cough that that won't go away. My fever has been exceptionally high, and it has been challenging to try to catch my breath. I've been creating a lot of mucous when I cough.",229,44,felt terribly weak drained cough go away fever exceptionally high challenging try catch breath creating mucous cough,2
Bronchial Asthma,"I'm feeling really tired and weak lately, and I've had this cough that just won't go away. My breathing has become shallow, and my fever has been really high. When I cough, I've been producing a lot of thick, mucoid sputum",222,41,tired weak lately cough go away breathing become shallow fever high cough producing thick mucoid sputum,2
Bronchial Asthma,"feeling extremely exhausted and have had this persistent cough. It's been hard for me to catch my breath, and my fever is very high. I've also been producing a lot of mucus when I cough",185,35,extremely exhausted persistent cough hard catch breath fever high producing mucus cough,2
Bronchial Asthma,"I've been struggling with fatigue and a constant cough that's been making it difficult to breathe. My fever is high, and I've been coughing up a lot of thick, mucoid sputum.",173,31,struggling fatigue constant cough making difficult breathe fever high coughing thick mucoid sputum,2
Bronchial Asthma,"I've had a nagging cough that won't go away, and my breathing has become labored. My fever is also very high, and I'm feeling very weak and tired. I've been producing a lot of mucus when I cough",194,38,nagging cough go away breathing become fever high weak tired producing mucus cough,2
Bronchial Asthma,"I've been experiencing a high fever, a persistent cough, and shortness of breath. I've also been producing a lot of thick, mucoid sputum, and I'm feeling very tired and weak.",174,30,high fever persistent cough shortness breath producing thick mucoid sputum tired weak,2
Bronchial Asthma,"I've been having breathing issues, a persistent cough, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a very high fever. I'm just feeling so drained and tired from having to deal with all of this.",226,41,breathing issue persistent cough exhaustion coughing thick mucoid sputum high fever drained tired deal,2
Bronchial Asthma,"I've had this cough that's been lingering for days and difficulty breathing. My fever is sky-high, and I'm feeling so weak and tired. I've also been producing a lot of mucus when I cough, and it's just been so overwhelming to deal with all of these symptoms. I'm getting so frustrated with all of this.",302,55,cough lingering day difficulty breathing fever high weak tired producing mucus cough overwhelming deal symptom getting,2
Bronchial Asthma,"I've had a persistent cough for days, and I also have breathing problems. I'm so weak and exhausted, and my fever is through the roof. It's been very difficult to manage all of these symptoms, and I've also been coughing up a lot of mucus. I'm becoming so angry over everything.",278,51,persistent cough day breathing problem weak exhausted fever roof difficult manage symptom coughing mucus becoming angry everything,2
Bronchial Asthma,"I've been struggling with difficulty breathing, a constant cough, and fatigue. My fever is extremely high, and I've been coughing up a lot of thick, mucoid sputum. It's been so hard to deal with all of this, and I'm just feeling so drained and worn out",252,46,struggling difficulty breathing constant cough fatigue fever extremely high coughing thick mucoid sputum hard deal drained worn,2
Bronchial Asthma,"I've been having breathing issues, a persistent cough, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a very high fever. I'm just feeling so exhausted and tired from having to cope with all of this.",228,41,breathing issue persistent cough exhaustion coughing thick mucoid sputum high fever exhausted tired cope,2
Bronchial Asthma,"I've been feeling really ill lately. I've had this persistent cough and difficulty breathing, and my fever has been off the charts. I'm also feeling extremely exhausted, and I've been producing a lot of mucus when I cough. It's just been so overwhelming to deal with all of these symptoms",288,50,ill lately persistent cough difficulty breathing fever chart extremely exhausted producing mucus cough overwhelming deal symptom,2
Bronchial Asthma,"Recently, I've been feeling terrible. My fever has been through the roof, and I've had a persistent cough and breathing problems. I've been coughing up a lot of phlegm and am also feeling quite weary. Dealing with all of these symptoms has been quite difficult.",261,45,terrible fever roof persistent cough breathing problem coughing phlegm weary dealing symptom difficult,2
Bronchial Asthma,"I've had a fever, a cough that won't go away, and shortness of breath. In addition, I've been coughing up a lot of thick, mucoid saliva and I feel quite worn out and weak.",171,34,fever cough go away shortness breath addition coughing thick mucoid saliva worn weak,2
Bronchial Asthma,"Hey, I've had a dry cough, breathing difficulties, as well as a high fever. a lot of mucous is being produced, and I feel incredibly weak and tired.""",149,28,hey dry cough breathing difficulty well high fever mucous produced incredibly weak tired,2
Bronchial Asthma,"Recently, I have had a number of concerning symptoms, including a dry cough, impaired breathing, a high fever, and a lot of mucus. I also feel very weak and tired.",163,30,number concerning symptom including dry cough impaired breathing high fever mucus weak tired,2
Bronchial Asthma,"I am currently dealing with a number of health issues, including a dry cough, difficulty breathing, a high fever, and increased mucus production. I am also feeling very weak and tired",183,31,currently dealing number health issue including dry cough difficulty breathing high fever increased mucus production weak tired,2
Bronchial Asthma,"its been a week , i am suffering from continious health issues like dry cough  , problems in breathing , weakness throughout the day.",133,24,week suffering health issue dry cough problem breathing weakness throughout day,2
Bronchial Asthma,"Doctor , from couple of days i am not able to brethe propelry , lying on bed due to high fever , lot of mucus gets out . please suggest me some medicines.",154,33,doctor couple day able lying bed due high fever mucus get please suggest medicine,2
Bronchial Asthma,"I've been experiencing shortness of breath, a persistent cough, and a high fever. I've also been producing a lot of thick, mucoid sputum, and I'm feeling so drained and exhausted. It's been so hard to deal with all of this.",223,40,shortness breath persistent cough high fever producing thick mucoid sputum drained exhausted hard deal,2
Bronchial Asthma," I'm so weak and exhausted, and my fever is through the roof. It's been very difficult to manage all of these symptoms, and I've also been coughing up a lot of mucus. I'm becoming so angry over everything.",205,38,weak exhausted fever roof difficult manage symptom coughing mucus becoming angry everything,2
Bronchial Asthma," must confess that I've been experiencing shortness of breath, a persistent cough, and a high fever. I've also been producing a lot of thick, mucoid sputum, and I'm feeling quite drained and exhausted. It's all been rather tough to deal with, and I'm feeling quite sick at the moment",283,49,must confess shortness breath persistent cough high fever producing thick mucoid sputum drained exhausted rather tough deal sick moment,2
Bronchial Asthma,"I must admit that I have been having a high fever, a persistent cough, and shortness of breath. In addition, I've been coughing up a lot of thick, mucoid saliva and I've been feeling really depleted and worn out.",212,39,must admit high fever persistent cough shortness breath addition coughing thick mucoid saliva depleted worn,2
Bronchial Asthma,"I've been having a tough time with this constant cough, difficulty breathing, and fatigue. My fever is high, and I've been coughing up a lot of thick, mucoid sputum. It's all been rather draining and exhausting, and I'm feeling quite sick at the moment.",253,44,tough constant cough difficulty breathing fatigue fever high coughing thick mucoid sputum rather draining exhausting sick moment,2
Bronchial Asthma,"I've been struggling with a persistent cough, breathing issues, and exhaustion. I've been coughing up a lot of thick, mucoid sputum and have a high fever. All of this has been really tiring and exhausting, and right now I'm feeling rather ill.",243,42,struggling persistent cough breathing issue exhaustion coughing thick mucoid sputum high fever tiring exhausting right rather ill,2
Bronchial Asthma,"I've been dealing with a bad cough, breathing issues, and drowsiness. I've been coughing up a lot of thick, mucoid sputum and have a high fever. All of this has been really exhausting and exhausting, and right now I'm feeling rather ill.",237,42,dealing bad cough breathing issue coughing thick mucoid sputum high fever exhausting exhausting right rather ill,2
Bronchial Asthma,"My persistent cough, breathing problems, and exhaustion have been making things difficult for me. I've been producing copious amounts of thick, mucoid sputum while also having a high fever. I'm currently feeling fairly ill because everything has been so tiring and exhausting.",276,42,persistent cough breathing problem exhaustion making thing difficult producing amount thick mucoid sputum high fever currently fairly ill everything tiring exhausting,2
Bronchial Asthma,"With my persistent cough, respiratory issues, and exhaustion, I've been struggling. I have a high fever and have been producing a lot of thick, mucoid sputum while coughing. I currently feel rather sick as a result of how draining and tiresome everything has been.",264,44,persistent cough respiratory issue exhaustion struggling high fever producing thick mucoid sputum coughing currently rather sick result draining everything,2
Bronchial Asthma,"My fever is through the roof, and I'm so weak and tired out. I've been coughing up a lot of mucous, and managing all of these symptoms has been really hard. Everything is making me so upset.",190,37,fever roof weak tired coughing mucous managing symptom hard everything making upset,2
Bronchial Asthma,"Doctor Due to a high fever, I haven't been able to breathe via my nose or mouth for a few days and feelinf too tired. Please recommend some medications for me.",159,31,doctor due high fever able breathe via nose mouth day tired please recommend medication,2
Bronchial Asthma,"Hey, I've got a dry cough, trouble breathing, and a high fever. I'm producing a lot of mucus and am feeling quite weak and exhausted.",133,25,hey got dry cough trouble breathing high fever producing mucus weak exhausted,2
Bronchial Asthma,"I've been coughing nonstop for days, and I also have respiratory issues. My fever is through the roof, and I'm so weak and worn out. All of these symptoms have been really challenging for me to control,",202,37,coughing nonstop day respiratory issue fever roof weak worn symptom challenging control,2
Bronchial Asthma,"In addition to sleepiness, I've been having trouble breathing due to a persistent cough. I've been coughing up a lot of thick, mucoid sputum and have a high fever.",163,29,addition sleepiness trouble breathing due persistent cough coughing thick mucoid sputum high fever,2
Bronchial Asthma,"I've been struggling to breathe, coughing constantly, and feeling worn out. I have a very high fever and have been coughing up a lot of thick, mucoid saliva. I simply feel so worn out and exhausted from trying to deal with everything.",234,42,struggling breathe coughing constantly worn high fever coughing thick mucoid saliva simply worn exhausted trying deal everything,2
Bronchial Asthma,"I've been experiencing difficulty breathing, a chronic cough, and weariness. I've been producing a lot of thick, mucoid sputum while also running a very high temperature. Due to having to cope with all of this, I'm simply feeling extremely worn out and exhausted.",263,43,difficulty breathing chronic cough weariness producing thick mucoid sputum running high temperature due cope simply extremely worn exhausted,2
Bronchial Asthma,"Hello, Mom and Father Recently, I've felt incredibly worn out and have had a cough that won't go away. My fever is really high, and my breathing has become shallow. Additionally, I've been coughing up a lot of mucous, thick sputum.",231,41,mom felt incredibly worn cough go away fever high breathing become shallow coughing mucous thick sputum,2
Bronchial Asthma,"Doctor Due to a high fever, I haven't been able to breathe via my nose or mouth for a few days and feeling too tired.sometimes mucus has been seen too.Please recommend some medications for me.",192,35,doctor due high fever able breathe via nose mouth day tired sometimes mucus seen please recommend medication,2
Bronchial Asthma,"I've had ongoing health problems for a week, including a dry cough, breathing difficulties, and general weakness.",113,17,ongoing health problem week including dry cough breathing difficulty general weakness,2
Hypertension,"I have been experiencing a headache, chest pain, dizziness, and difficulty maintaining my balance. I also feel like I am having trouble concentrating",149,23,headache chest pain dizziness difficulty maintaining balance trouble concentrating,9
Hypertension,"Along with a headache, chest pain, instability, and balance issues, I've also been feeling dizzy. I also think I'm having problems focusing.",140,22,along headache chest pain instability balance issue dizzy think problem focusing,9
Hypertension,"Along with a head pain, chest pain, instability, and balance issues, I've also been feeling unwell. I also think I'm having problems focusing.",142,23,along head pain chest pain instability balance issue unwell think problem focusing,9
Hypertension,"In addition to a head pain, chest pain, instability, and balance issues, I've already been feeling unwell. I also suppose I'm having issues focusing.",149,24,addition head pain chest pain instability balance issue already unwell suppose issue focusing,9
Hypertension,"I've been experiencing balance issues, a headache, chest pain, and dizziness. My ability to concentrate and focus has also been challenging.",140,21,balance issue headache chest pain dizziness ability concentrate focus challenging,9
Hypertension,"I have been having a headache, chest pain, dizziness, and trouble with my balance. It has also been hard for me to focus and concentrate.",137,25,headache chest pain dizziness trouble balance hard focus concentrate,9
Hypertension,"I've been encountering trouble walking, a headache, chest pain, and dizziness. My concentration skills and focus has also been challenging.",139,20,encountering trouble walking headache chest pain dizziness concentration skill focus challenging,9
Hypertension,"I've been encountering poor balance, a headache, chest pain, and dizziness. My ability to pay attention and focus has also been problematic.",140,22,encountering poor balance headache chest pain dizziness ability attention focus,9
Hypertension,"My coordination has been off, and I've been experiencing a headache, chest pain, and dizziness. Additionally, I've had trouble concentrating and focusing.",154,22,headache chest pain dizziness trouble concentrating focusing,9
Hypertension,"My symptoms include a headache, chest pain, dizziness, lack of balance, and trouble concentrating.",98,14,symptom include headache chest pain dizziness lack balance trouble concentrating,9
Hypertension,"I have been experiencing symptoms such as a headache, chest pain, dizziness, loss of balance, and difficulty focusing.",118,18,symptom headache chest pain dizziness loss balance difficulty focusing,9
Hypertension,"I've been suffering from symptoms including a headache, chest pain, dizziness, losing my balance, and trouble concentrating.",124,17,suffering symptom including headache chest pain dizziness losing balance trouble concentrating,9
Hypertension,"Headache, chest discomfort, dizziness, lack of balance, and difficulty concentrating are some of the symptoms I've been having.",127,18,headache chest discomfort dizziness lack balance difficulty concentrating symptom,9
Hypertension,"Along with a headache and chest pain, I also experienced fainting and balance issues. Additionally, I've discovered that it's hard for me to focus.",147,24,along headache chest pain experienced fainting balance issue discovered hard focus,9
Hypertension,"I've been experiencing balance issues, a headache, chest pain, and dizziness. I've also realised that I'm having trouble focusing.",130,19,balance issue headache chest pain dizziness realised trouble focusing,9
Hypertension,"My balance has been off, and I have a headache, chest pain, and dizziness. I've also observed that it's hard for me to concentrate.",131,24,balance headache chest pain dizziness observed hard concentrate,9
Hypertension,"I've been experiencing balance issues, chest pain, headaches, and pains. I've been having trouble focusing as well.",115,17,balance issue chest pain headache pain trouble focusing well,9
Hypertension,"I have been experiencing chest pain, dizziness, and a headache that feels like a continual pressure in my forehead.",115,19,chest pain dizziness headache feel continual pressure forehead,9
Hypertension,"I have been feeling lightheaded and unsteady on my feet, and have also noticed a decline in my ability to focus and concentrate.",128,23,lightheaded unsteady foot noticed ability focus concentrate,9
Hypertension,"I've been experiencing dizziness and shakiness, as well as a loss in my attention span and ability to concentrate.",114,19,dizziness shakiness well loss attention span ability concentrate,9
Hypertension,"I've been experiencing dizziness and anxiousness, as well as a loss in my attention and concentration and ability to concentrate.",129,20,dizziness anxiousness well loss attention concentration ability concentrate,9
Hypertension,"I've had intense aches in my chest, a headache that won't go away, and I've been feeling dizzy and unsteady.",108,20,intense ache chest headache go away dizzy unsteady,9
Hypertension,"I've had intense aches in my chest, a head  pain that refuses to go away, and I've been feeling dizzy and unsteady.",115,22,intense ache chest head pain refuse go away dizzy unsteady,9
Hypertension,"Along with chest pain, dizziness, and a headache that feels like a narrow zone around my head, I have been having a lot of trouble.",131,25,along chest pain dizziness headache feel narrow around head trouble,9
Hypertension,"I have been struggling with a headache that feels like a tight band around my head, along with chest pain and dizziness.",120,22,struggling headache feel tight band around head along chest pain dizziness,9
Hypertension,I've been experiencing balance issues in addition to feeling disoriented and dizzy. My headache has also been present nonstop.,126,19,balance issue addition disoriented dizzy headache present nonstop,9
Hypertension,"I have been feeling disoriented and dizzy, and have also had trouble keeping my balance. My headache has been a constant presence as well.",138,24,disoriented dizzy trouble keeping balance headache constant well,9
Hypertension,"I've been experiencing balance issues along with feeling dizzy and lightheaded. Additionally, I've seen a drop in my concentration and focus.",141,21,balance issue along dizzy lightheaded seen drop concentration focus,9
Hypertension,"In addition to feeling dizzy and lightheaded, I've been having problems keeping my equilibrium. My capacity to concentrate and focus has also been slipping, I've noticed.",170,26,addition dizzy lightheaded problem keeping equilibrium capacity concentrate focus slipping noticed,9
Hypertension,"I have been experiencing a headache that feels like a sharp pain in my temples, along with chest pain and dizziness.",116,21,headache feel sharp pain temple along chest pain dizziness,9
Hypertension,"Along with a chest pain and dizziness, I've had a headache that seems like a sharp pain in my forehead.",103,20,along chest pain dizziness headache seems sharp pain forehead,9
Hypertension,"I have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while out for a walk. It's been hard for me to focus and concentrate since then.",175,32,fine day suddenly developed headache chest pain dizziness walk hard focus concentrate,9
Hypertension,"While taking a walk, I suddenly started experiencing headache, chest pain, and dizziness after feeling fine all day. Since then, it has been challenging for me to concentrate and focus.",185,30,taking walk suddenly started headache chest pain dizziness fine day challenging concentrate focus,9
Hypertension,"I woke up this morning with a headache and chest pain, and as the day has gone on, I've also been feeling dizzy and unsteady on my feet",135,28,woke morning headache chest pain day dizzy unsteady foot,9
Hypertension,"I had a headache and chest pain this morning, and as the day wore on, I also started to feel unsteady and unstable on my feet.",126,26,headache chest pain morning day wore started unsteady unstable foot,9
Hypertension,"I have been dealing with a headache and chest pain for a few days now, but today the dizziness and loss of balance became much worse.",133,26,dealing headache chest pain day today dizziness loss balance became much worse,9
Hypertension,"For a few days now, I've been suffering from a headache and chest pain, but today the dizziness and lack of balance got considerably worse.",139,25,day suffering headache chest pain today dizziness lack balance got considerably worse,9
Hypertension,"I was at work when I started feeling a headache, chest pain, and dizziness. It's been hard for me to concentrate and focus on my tasks since then.",146,28,work started headache chest pain dizziness hard concentrate focus task,9
Hypertension,"When I first experienced a headache, chest pain, and lightheadedness, I was at work. Since then, it has been challenging for me to focus and concentrate on my work.",164,29,first experienced headache chest pain lightheadedness work challenging focus concentrate work,9
Hypertension,"I was in the middle of a workout when I suddenly developed a headache, chest pain, and dizziness. It's been hard for me to maintain my balance since then",153,29,middle workout suddenly developed headache chest pain dizziness hard maintain balance,9
Hypertension,"I instantly experienced a headache, chest pain, and dizziness while working out. Since then, it has been challenging for me to keep my balance.",143,24,instantly experienced headache chest pain dizziness working challenging keep balance,9
Hypertension,"I have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while driving home from work. It's been hard for me to focus and concentrate on the road since then.",195,35,fine day suddenly developed headache chest pain dizziness driving home work hard focus concentrate road,9
Hypertension,"I felt fine all day, but when I was driving home from work, I suddenly started to have headache, chest discomfort, and dizziness. Since then, it has been challenging for me to concentrate and focus while driving.",212,37,felt fine day driving home work suddenly started headache chest discomfort dizziness challenging concentrate focus driving,9
Hypertension,"I was out shopping when I started feeling a headache, chest pain, and dizziness. It's been hard for me to focus and concentrate on my tasks since then.",151,28,shopping started headache chest pain dizziness hard focus concentrate task,9
Hypertension,"When I first experienced a headache, chest pain, and lightheadedness, I was out shopping. Since then, it has been difficult for me to concentrate on my work.",157,27,first experienced headache chest pain lightheadedness shopping difficult concentrate work,9
Hypertension,"I woke up this morning feeling fine, but as the day went on, I started experiencing a headache, chest pain, and dizziness. It's been hard for me to focus and concentrate on my work since then.",192,36,woke morning fine day went started headache chest pain dizziness hard focus concentrate work,9
Hypertension,"I felt good when I woke up this morning, but as the day wore on, I began to feel headachey, sick to my stomach, and dizzy. Since then, it has been challenging for me to concentrate and focus on my work.",202,41,felt good woke morning day wore began headachey sick stomach dizzy challenging concentrate focus work,9
Hypertension,"I was in the middle of a meeting when I suddenly developed a headache, chest pain, and dizziness. It's been hard for me to focus and concentrate on the discussion since then.",174,32,middle suddenly developed headache chest pain dizziness hard focus concentrate discussion,9
Hypertension,"I suddenly experienced a headache, chest pain, and dizziness in the middle of a conference. Since then, it has been challenging for me to concentrate and focus on the topic.",173,30,suddenly experienced headache chest pain dizziness middle conference challenging concentrate focus,9
Hypertension,"I have been feeling fine all day, but suddenly developed a headache, chest pain, and dizziness while out for a run. It's been hard for me to maintain my balance since then",171,32,fine day suddenly developed headache chest pain dizziness run hard maintain balance,9
Migraine,"I have been experiencing acidity and indigestion after meals, as well as frequent headaches and blurred vision.",111,17,acidity indigestion meal well frequent headache blurred vision,13
Migraine,"I've been getting frequent headaches and hazy vision, as well as acid reflux and indigestion after meals.",105,17,getting frequent headache hazy vision well acid reflux indigestion meal,13
Migraine,"I have been having trouble with my vision, seeing things as distorted and experiencing visual disturbances.",107,16,trouble vision seeing thing distorted visual disturbance,13
Migraine,"I've been suffering visual disruptions, seeing things as distorted, and eyesight problems.",90,12,suffering visual disruption seeing thing distorted eyesight problem,13
Migraine,"I've been facing visual disruptions, seeing things as distorted, and eyesight difficulties.",91,12,facing visual disruption seeing thing distorted eyesight difficulty,13
Migraine,"I have been feeling excessively hungry, even after eating, and have had a stiff neck.",85,15,excessively hungry even eating stiff neck,13
Migraine,"I've been grumpy and gloomy lately, and I've also noticed a change in my vision.",80,15,grumpy lately noticed change vision,13
Migraine,"I have been feeling depressed and irritable, and have noticed a change in my vision.",84,15,depressed irritable noticed change vision,13
Migraine,"I've been irritated and depressed lately, and I've also noticed a change in my vision.",86,15,irritated depressed lately noticed change vision,13
Migraine,"Along with recurrent headaches and blurred vision, I suffer acid reflux and trouble digesting my food.",102,16,along recurrent headache blurred vision suffer acid reflux trouble digesting food,13
Migraine,"I have been experiencing acid reflux and difficulty digesting my food, along with regular headaches and impaired vision",119,18,acid reflux difficulty digesting food along regular headache impaired vision,13
Migraine,"I have been feeling hungry all the time and have had a sore neck, as well as problems with my vision.",101,21,hungry sore neck well problem vision,13
Migraine,"In addition to having a stiff neck and eye issues, I have been always hungry.",77,15,addition stiff neck eye issue always hungry,13
Migraine,"I have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance.",184,25,acidity indigestion headache blurred distorted vision well excessive hunger stiff neck depression irritability visual disturbance,13
